Bonus_history,Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Rotation_(excluding_bonus),No_of_Rotation_(including_bonus),Rotations_Till_bonus,Junk1,No_of_Regular_Bonus,No_of_Big_Bonus,Junk2,Junk3,Junk4,Junk5,Junk6,Junk7
,4933,5551,1520,1723,2,0,7,7,0,294,20230927084752,0,0,0
,4936,5551,1521,1724,3,0,7,7,0,294,20230927084752,0,0,0
,4939,5559,1522,1725,4,0,7,7,0,294,20230927084752,0,0,0
,4942,5559,1523,1726,5,0,7,7,0,294,20230927084752,0,0,0
,4945,5561,1524,1727,6,0,7,7,0,294,20230927084752,0,0,0
,4948,5564,1525,1728,7,0,7,7,0,294,20230927084752,0,0,0
,4951,5564,1526,1729,8,0,7,7,0,294,20230927084752,0,0,0
,4954,5567,1527,1730,9,0,7,7,0,294,20230927084752,0,0,0
,4957,5567,1528,1731,10,0,7,7,0,294,20230927084752,0,0,0
,4960,5567,1529,1732,11,0,7,7,0,294,20230927084752,0,0,0
,4963,5567,1530,1733,12,0,7,7,0,294,20230927084752,0,0,0
,4966,5567,1531,1734,13,0,7,7,0,294,20230927084752,0,0,0
,4969,5567,1532,1735,14,0,7,7,0,294,20230927084752,0,0,0
,4972,5567,1533,1736,15,0,7,7,0,294,20230927084752,0,0,0
,4975,5567,1534,1737,16,0,7,7,0,294,20230927084752,0,0,0
,4978,5567,1535,1738,17,0,7,7,0,294,20230927084752,0,0,0
,4981,5567,1536,1739,18,0,7,7,0,294,20230927084752,0,0,0
,4984,5575,1537,1740,19,0,7,7,0,294,20230927084752,0,0,0
,4987,5583,1538,1741,20,0,7,7,0,294,20230927084752,0,0,0
,4990,5583,1539,1742,21,0,7,7,0,294,20230927084752,0,0,0
,4993,5583,1540,1743,22,0,7,7,0,294,20230927084752,0,0,0
,4996,5583,1541,1744,23,0,7,7,0,294,20230927084752,0,0,0
,4999,5586,1542,1745,24,0,7,7,0,294,20230927084752,0,0,0
,5002,5594,1543,1746,25,0,7,7,0,294,20230927084752,0,0,0
,5005,5594,1544,1747,26,0,7,7,0,294,20230927084752,0,0,0
,5008,5597,1545,1748,27,0,7,7,0,294,20230927084752,0,0,0
,5011,5605,1546,1749,28,0,7,7,0,294,20230927084752,0,0,0
,5014,5605,1547,1750,29,0,7,7,0,294,20230927084752,0,0,0
,5017,5613,1548,1751,30,0,7,7,0,294,20230927084752,0,0,0
,5020,5613,1549,1752,31,0,7,7,0,294,20230927084752,0,0,0
,5023,5613,1550,1753,32,0,7,7,0,294,20230927084752,0,0,0
,5026,5616,1551,1754,33,0,7,7,0,294,20230927084752,0,0,0
,5029,5616,1552,1755,34,0,7,7,0,294,20230927084752,0,0,0
,5032,5624,1553,1756,35,0,7,7,0,294,20230927084752,0,0,0
,5035,5624,1554,1757,36,0,7,7,0,294,20230927084752,0,0,0
,5038,5624,1555,1758,37,0,7,7,0,294,20230927084752,0,0,0
,5041,5632,1556,1759,38,0,7,7,0,294,20230927084752,0,0,0
,5044,5635,1557,1760,39,0,7,7,0,294,20230927084752,0,0,0
,5047,5635,1558,1761,40,0,7,7,0,294,20230927084752,0,0,0
,5050,5643,1559,1762,41,0,7,7,0,294,20230927084752,0,0,0
,5053,5651,1560,1763,42,0,7,7,0,294,20230927084752,0,0,0
,5056,5659,1561,1764,43,0,7,7,0,294,20230927084752,0,0,0
,5059,5659,1562,1765,44,0,7,7,0,294,20230927084752,0,0,0
,5062,5659,1563,1766,45,0,7,7,0,294,20230927084752,0,0,0
,5065,5667,1564,1767,46,0,7,7,0,294,20230927084752,0,0,0
,5068,5667,1565,1768,47,0,7,7,0,294,20230927084752,0,0,0
,5071,5667,1566,1769,48,0,7,7,0,294,20230927084752,0,0,0
,5074,5667,1567,1770,49,0,7,7,0,294,20230927084752,0,0,0
,5077,5667,1568,1771,50,0,7,7,0,294,20230927084752,0,0,0
,5080,5667,1569,1772,51,0,7,7,0,294,20230927084752,0,0,0
,5083,5667,1570,1773,52,0,7,7,0,294,20230927084752,0,0,0
,5086,5667,1571,1774,53,0,7,7,0,294,20230927084752,0,0,0
,5089,5667,1572,1775,54,0,7,7,0,294,20230927084752,0,0,0
,5092,5670,1573,1776,55,0,7,7,0,294,20230927084752,0,0,0
,5095,5670,1574,1777,56,0,7,7,0,294,20230927084752,0,0,0
,5098,5670,1575,1778,57,0,7,7,0,294,20230927084752,0,0,0
,5101,5670,1576,1779,58,0,7,7,0,294,20230927084752,0,0,0
,5104,5678,1577,1780,59,0,7,7,0,294,20230927084752,0,0,0
,5107,5686,1578,1781,60,0,7,7,0,294,20230927084752,0,0,0
,5110,5689,1579,1782,61,0,7,7,0,294,20230927084752,0,0,0
,5113,5692,1580,1783,62,0,7,7,0,294,20230927084752,0,0,0
,5116,5692,1581,1784,63,0,7,7,0,294,20230927084752,0,0,0
,5119,5700,1582,1785,64,0,7,7,0,294,20230927084752,0,0,0
,5122,5700,1583,1786,65,0,7,7,0,294,20230927084752,0,0,0
,5125,5703,1584,1787,66,0,7,7,0,294,20230927084752,0,0,0
,5128,5711,1585,1788,67,0,7,7,0,294,20230927084752,0,0,0
,5131,5719,1586,1789,68,0,7,7,0,294,20230927084752,0,0,0
,5134,5719,1587,1790,69,0,7,7,0,294,20230927084752,0,0,0
,5137,5722,1588,1791,70,0,7,7,0,294,20230927084752,0,0,0
,5140,5722,1589,1792,71,0,7,7,0,294,20230927084752,0,0,0
,5143,5722,1590,1793,72,0,7,7,0,294,20230927084752,0,0,0
,5146,5722,1591,1794,73,0,7,7,0,294,20230927084752,0,0,0
,5149,5730,1592,1795,74,0,7,7,0,294,20230927084752,0,0,0
,5152,5738,1593,1796,75,0,7,7,0,294,20230927084752,0,0,0
,5155,5738,1594,1797,76,0,7,7,0,294,20230927084752,0,0,0
,5158,5746,1595,1798,77,0,7,7,0,294,20230927084752,0,0,0
,5161,5746,1596,1799,78,0,7,7,0,294,20230927084752,0,0,0
,5164,5746,1597,1800,79,0,7,7,0,294,20230927084752,0,0,0
,5167,5746,1598,1801,80,0,7,7,0,294,20230927084752,0,0,0
,5170,5746,1599,1802,81,0,7,7,0,294,20230927084752,0,0,0
,5173,5749,1600,1803,82,0,7,7,0,294,20230927084752,0,0,0
,5176,5749,1601,1804,83,0,7,7,0,294,20230927084752,0,0,0
,5179,5749,1602,1805,84,0,7,7,0,294,20230927084752,0,0,0
,5182,5749,1603,1806,85,0,7,7,0,294,20230927084752,0,0,0
,5185,5749,1604,1807,86,0,7,7,0,294,20230927084752,0,0,0
,5188,5749,1605,1808,87,0,7,7,0,294,20230927084752,0,0,0
,5191,5749,1606,1809,88,0,7,7,0,294,20230927084752,0,0,0
,5194,5749,1607,1810,89,0,7,7,0,294,20230927084752,0,0,0
,5197,5749,1608,1811,90,0,7,7,0,294,20230927084752,0,0,0
,5200,5749,1609,1812,91,0,7,7,0,294,20230927084752,0,0,0
,5203,5749,1610,1813,92,0,7,7,0,294,20230927084752,0,0,0
,5206,5757,1611,1814,93,0,7,7,0,294,20230927084752,0,0,0
,5209,5757,1612,1815,94,0,7,7,0,294,20230927084752,0,0,0
,5212,5757,1613,1816,95,0,7,7,0,294,20230927084752,0,0,0
,5215,5757,1614,1817,96,0,7,7,0,294,20230927084752,0,0,0
,5218,5765,1615,1818,97,0,7,7,0,294,20230927084752,0,0,0
,5221,5765,1616,1819,98,0,7,7,0,294,20230927084752,0,0,0
,5224,5765,1617,1820,99,0,7,7,0,294,20230927084752,0,0,0
,5227,5765,1618,1821,100,0,7,7,0,294,20230927084752,0,0,0
,5230,5765,1619,1822,101,0,7,7,0,294,20230927084752,0,0,0
,5233,5765,1620,1823,102,0,7,7,0,294,20230927084752,0,0,0
,5236,5765,1621,1824,103,0,7,7,0,294,20230927084752,0,0,0
,5239,5767,1622,1825,104,0,7,7,0,294,20230927084752,0,0,0
,5242,5775,1623,1826,105,0,7,7,0,294,20230927084752,0,0,0
,5245,5775,1624,1827,106,0,7,7,0,294,20230927084752,0,0,0
,5248,5778,1625,1828,107,0,7,7,0,294,20230927084752,0,0,0
,5251,5778,1626,1829,108,0,7,7,0,294,20230927084752,0,0,0
,5254,5786,1627,1830,109,0,7,7,0,294,20230927084752,0,0,0
,5257,5786,1628,1831,110,0,7,7,0,294,20230927084752,0,0,0
,5260,5789,1629,1832,111,0,7,7,0,294,20230927084752,0,0,0
,5263,5789,1630,1833,112,0,7,7,0,294,20230927084752,0,0,0
,5266,5789,1631,1834,113,0,7,7,0,294,20230927084752,0,0,0
,5269,5792,1632,1835,114,0,7,7,0,294,20230927084752,0,0,0
,5272,5792,1633,1836,115,0,7,7,0,294,20230927084752,0,0,0
,5275,5792,1634,1837,116,0,7,7,0,294,20230927084752,0,0,0
,5278,5795,1635,1838,117,0,7,7,0,294,20230927084752,0,0,0
,5281,5795,1636,1839,118,0,7,7,0,294,20230927084752,0,0,0
,5284,5795,1637,1840,119,0,7,7,0,294,20230927084752,0,0,0
,5287,5795,1638,1841,120,0,7,7,0,294,20230927084752,0,0,0
,5290,5798,1639,1842,121,0,7,7,0,294,20230927084752,0,0,0
,5293,5798,1640,1843,122,0,7,7,0,294,20230927084752,0,0,0
,5296,5798,1641,1844,123,0,7,7,0,294,20230927084752,0,0,0
,5299,5798,1642,1845,124,0,7,7,0,294,20230927084752,0,0,0
,5302,5798,1643,1846,125,0,7,7,0,294,20230927084752,0,0,0
,5305,5806,1644,1847,126,0,7,7,0,294,20230927084752,0,0,0
,5308,5806,1645,1848,127,0,7,7,0,294,20230927084752,0,0,0
,5311,5806,1646,1849,128,0,7,7,0,294,20230927084752,0,0,0
,5314,5806,1647,1850,129,0,7,7,0,294,20230927084752,0,0,0
,5317,5806,1648,1851,130,0,7,7,0,294,20230927084752,0,0,0
,5320,5806,1649,1852,131,0,7,7,0,294,20230927084752,0,0,0
,5323,5806,1650,1853,132,0,7,7,0,294,20230927084752,0,0,0
,5326,5809,1651,1854,133,0,7,7,0,294,20230927084752,0,0,0
,5329,5809,1652,1855,134,0,7,7,0,294,20230927084752,0,0,0
,5332,5817,1653,1856,135,0,7,7,0,294,20230927084752,0,0,0
,5335,5820,1654,1857,136,0,7,7,0,294,20230927084752,0,0,0
,5338,5820,1655,1858,137,0,7,7,0,294,20230927084752,0,0,0
,5341,5823,1656,1859,138,0,7,7,0,294,20230927084752,0,0,0
,5344,5823,1657,1860,139,0,7,7,0,294,20230927084752,0,0,0
,5347,5826,1658,1861,140,0,7,7,0,294,20230927084752,0,0,0
,5350,5826,1659,1862,141,0,7,7,0,294,20230927084752,0,0,0
,5353,5826,1660,1863,142,0,7,7,0,294,20230927084752,0,0,0
,5356,5834,1661,1864,143,0,7,7,0,294,20230927084752,0,0,0
,5359,5834,1662,1865,144,0,7,7,0,294,20230927084752,0,0,0
,5362,5837,1663,1866,145,0,7,7,0,294,20230927084752,0,0,0
,5365,5837,1664,1867,146,0,7,7,0,294,20230927084752,0,0,0
,5368,5840,1665,1868,147,0,7,7,0,294,20230927084752,0,0,0
,5371,5840,1666,1869,148,0,7,7,0,294,20230927084752,0,0,0
,5374,5840,1667,1870,149,0,7,7,0,294,20230927084752,0,0,0
,5377,5840,1668,1871,150,0,7,7,0,294,20230927084752,0,0,0
,5380,5840,1669,1872,151,0,7,7,0,294,20230927084752,0,0,0
,5383,5840,1670,1873,152,0,7,7,0,294,20230927084752,0,0,0
,5386,5840,1671,1874,153,0,7,7,0,294,20230927084752,0,0,0
,5389,5840,1672,1875,154,0,7,7,0,294,20230927084752,0,0,0
,5392,5840,1673,1876,155,0,7,7,0,294,20230927084752,0,0,0
,5395,5848,1674,1877,156,0,7,7,0,294,20230927084752,0,0,0
,5398,5848,1675,1878,157,0,7,7,0,294,20230927084752,0,0,0
,5401,5848,1676,1879,158,0,7,7,0,294,20230927084752,0,0,0
,5404,5848,1677,1880,159,0,7,7,0,294,20230927084752,0,0,0
,5407,5856,1678,1881,160,0,7,7,0,294,20230927084752,0,0,0
,5410,5856,1679,1882,161,0,7,7,0,294,20230927084752,0,0,0
,5413,5856,1680,1883,162,0,7,7,0,294,20230927084752,0,0,0
,5416,5864,1681,1884,163,0,7,7,0,294,20230927084752,0,0,0
,5419,5864,1682,1885,164,0,7,7,0,294,20230927084752,0,0,0
,5422,5864,1683,1886,165,0,7,7,0,294,20230927084752,0,0,0
,5425,5864,1684,1887,166,0,7,7,0,294,20230927084752,0,0,0
,5428,5867,1685,1888,167,0,7,7,0,294,20230927084752,0,0,0
,5431,5870,1686,1889,168,0,7,7,0,294,20230927084752,0,0,0
,5434,5873,1687,1890,169,0,7,7,0,294,20230927084752,0,0,0
,5437,5873,1688,1891,170,0,7,7,0,294,20230927084752,0,0,0
,5440,5873,1689,1892,171,0,7,7,0,294,20230927084752,0,0,0
,5443,5881,1690,1893,172,0,7,7,0,294,20230927084752,0,0,0
,5446,5881,1691,1894,173,0,7,7,0,294,20230927084752,0,0,0
,5449,5881,1692,1895,174,0,7,7,0,294,20230927084752,0,0,0
,5452,5881,1693,1896,175,0,7,7,0,294,20230927084752,0,0,0
,5455,5881,1694,1897,176,0,7,7,0,294,20230927084752,0,0,0
,5458,5881,1695,1898,177,0,7,7,0,294,20230927084752,0,0,0
,5461,5881,1696,1899,178,0,7,7,0,294,20230927084752,0,0,0
,5464,5881,1697,1900,179,0,7,7,0,294,20230927084752,0,0,0
,5467,5881,1698,1901,180,0,7,7,0,294,20230927084752,0,0,0
,5470,5881,1699,1902,181,0,7,7,0,294,20230927084752,0,0,0
,5473,5881,1700,1903,182,0,7,7,0,294,20230927084752,0,0,0
,5476,5881,1701,1904,183,0,7,7,0,294,20230927084752,0,0,0
,5479,5881,1702,1905,184,0,7,7,0,294,20230927084752,0,0,0
,5482,5889,1703,1906,185,0,7,7,0,294,20230927084752,0,0,0
,5485,5889,1704,1907,186,0,7,7,0,294,20230927084752,0,0,0
,5488,5889,1705,1908,187,0,7,7,0,294,20230927084752,0,0,0
,5491,5889,1706,1909,188,0,7,7,0,294,20230927084752,0,0,0
,5494,5897,1707,1910,189,0,7,7,0,294,20230927084752,0,0,0
,5497,5905,1708,1911,190,0,7,7,0,294,20230927084752,0,0,0
,5500,5905,1709,1912,191,0,7,7,0,294,20230927084752,0,0,0
,5503,5905,1710,1913,192,0,7,7,0,294,20230927084752,0,0,0
,5506,5905,1711,1914,193,0,7,7,0,294,20230927084752,0,0,0
,5509,5905,1712,1915,194,0,7,7,0,294,20230927084752,0,0,0
,5512,5905,1713,1916,195,0,7,7,0,294,20230927084752,0,0,0
,5515,5908,1714,1917,196,0,7,7,0,294,20230927084752,0,0,0
,5518,5908,1715,1918,197,0,7,7,0,294,20230927084752,0,0,0
,5521,5916,1716,1919,198,0,7,7,0,294,20230927084752,0,0,0
,5524,5916,1717,1920,199,0,7,7,0,294,20230927084752,0,0,0
,5527,5916,1718,1921,200,0,7,7,0,294,20230927084752,0,0,0
,5530,5924,1719,1922,201,0,7,7,0,294,20230927084752,0,0,0
,5533,5924,1720,1923,202,0,7,7,0,294,20230927084752,0,0,0
,5536,5924,1721,1924,203,0,7,7,0,294,20230927084752,0,0,0
,5539,5924,1722,1925,204,0,7,7,0,294,20230927084752,0,0,0
,5542,5924,1723,1926,205,0,7,7,0,294,20230927084752,0,0,0
,5545,5932,1724,1927,206,0,7,7,0,294,20230927084752,0,0,0
,5548,5935,1725,1928,207,0,7,7,0,294,20230927084752,0,0,0
,5551,5935,1726,1929,208,0,7,7,0,294,20230927084752,0,0,0
,5554,5943,1727,1930,209,0,7,7,0,294,20230927084752,0,0,0
,5557,5943,1728,1931,210,0,7,7,0,294,20230927084752,0,0,0
,5560,5943,1729,1932,211,0,7,7,0,294,20230927084752,0,0,0
,5563,5943,1730,1933,212,0,7,7,0,294,20230927084752,0,0,0
,5566,5943,1731,1934,213,0,7,7,0,294,20230927084752,0,0,0
,5569,5943,1732,1935,214,0,7,7,0,294,20230927084752,0,0,0
,5572,5951,1733,1936,215,0,7,7,0,294,20230927084752,0,0,0
,5575,5951,1734,1937,216,0,7,7,0,294,20230927084752,0,0,0
,5578,5951,1735,1938,217,0,7,7,0,294,20230927084752,0,0,0
,5581,5951,1736,1939,218,0,7,7,0,294,20230927084752,0,0,0
,5584,5951,1737,1940,219,0,7,7,0,294,20230927084752,0,0,0
,5587,5951,1738,1941,220,0,7,7,0,294,20230927084752,0,0,0
,5590,5951,1739,1942,221,0,7,7,0,294,20230927084752,0,0,0
,5593,5953,1740,1943,222,0,7,7,0,294,20230927084752,0,0,0
,5596,5953,1741,1944,223,0,7,7,0,294,20230927084752,0,0,0
,5599,5961,1742,1945,224,0,7,7,0,294,20230927084752,0,0,0
RB,5600,5961,1742,1946,225,0,8,7,0,294,20230927084752,0,0,0
RB,5602,5975,1742,1947,225,0,8,7,0,294,20230927084752,0,0,0
RB,5604,5989,1742,1948,225,0,8,7,0,294,20230927084752,0,0,0
RB,5606,6003,1742,1949,225,0,8,7,0,294,20230927084752,0,0,0
RB,5608,6017,1742,1950,225,0,8,7,0,294,20230927084752,0,0,0
RB,5610,6031,1742,1951,225,0,8,7,0,294,20230927084752,0,0,0
RB,5612,6045,1742,1952,225,0,8,7,0,294,20230927084752,0,0,0
RB,5614,6059,1742,1953,225,0,8,7,0,294,20230927084752,0,0,0
,5616,6073,1743,1954,0,0,8,7,0,294,20230927084752,0,0,0
,5619,6073,1744,1955,1,0,8,7,0,294,20230927084752,0,0,0
,5622,6073,1745,1956,2,0,8,7,0,294,20230927084752,0,0,0
,5625,6073,1746,1957,3,0,8,7,0,294,20230927084752,0,0,0
,5628,6073,1747,1958,4,0,8,7,0,294,20230927084752,0,0,0
,5631,6073,1748,1959,5,0,8,7,0,294,20230927084752,0,0,0
,5634,6073,1749,1960,6,0,8,7,0,294,20230927084752,0,0,0
,5637,6073,1750,1961,7,0,8,7,0,294,20230927084752,0,0,0
,5640,6073,1751,1962,8,0,8,7,0,294,20230927084752,0,0,0
,5643,6076,1752,1963,9,0,8,7,0,294,20230927084752,0,0,0
,5646,6076,1753,1964,10,0,8,7,0,294,20230927084752,0,0,0
,5649,6076,1754,1965,11,0,8,7,0,294,20230927084752,0,0,0
,5652,6084,1755,1966,12,0,8,7,0,294,20230927084752,0,0,0
,5655,6092,1756,1967,13,0,8,7,0,294,20230927084752,0,0,0
,5658,6092,1757,1968,14,0,8,7,0,294,20230927084752,0,0,0
,5661,6100,1758,1969,15,0,8,7,0,294,20230927084752,0,0,0
,5664,6100,1759,1970,16,0,8,7,0,294,20230927084752,0,0,0
,5667,6100,1760,1971,17,0,8,7,0,294,20230927084752,0,0,0
,5670,6108,1761,1972,18,0,8,7,0,294,20230927084752,0,0,0
,5673,6111,1762,1973,19,0,8,7,0,294,20230927084752,0,0,0
,5676,6111,1763,1974,20,0,8,7,0,294,20230927084752,0,0,0
,5679,6111,1764,1975,21,0,8,7,0,294,20230927084752,0,0,0
,5682,6111,1765,1976,22,0,8,7,0,294,20230927084752,0,0,0
,5685,6111,1766,1977,23,0,8,7,0,294,20230927084752,0,0,0
,5688,6111,1767,1978,24,0,8,7,0,294,20230927084752,0,0,0
,5691,6111,1768,1979,25,0,8,7,0,294,20230927084752,0,0,0
,5694,6119,1769,1980,26,0,8,7,0,294,20230927084752,0,0,0
,5697,6119,1770,1981,27,0,8,7,0,294,20230927084752,0,0,0
,5700,6122,1771,1982,28,0,8,7,0,294,20230927084752,0,0,0
,5703,6130,1772,1983,29,0,8,7,0,294,20230927084752,0,0,0
,5706,6130,1773,1984,30,0,8,7,0,294,20230927084752,0,0,0
,5709,6138,1774,1985,31,0,8,7,0,294,20230927084752,0,0,0
,5712,6141,1775,1986,32,0,8,7,0,294,20230927084752,0,0,0
,5715,6141,1776,1987,33,0,8,7,0,294,20230927084752,0,0,0
,5718,6141,1777,1988,34,0,8,7,0,294,20230927084752,0,0,0
,5721,6149,1778,1989,35,0,8,7,0,294,20230927084752,0,0,0
,5724,6149,1779,1990,36,0,8,7,0,294,20230927084752,0,0,0
,5727,6149,1780,1991,37,0,8,7,0,294,20230927084752,0,0,0
,5730,6149,1781,1992,38,0,8,7,0,294,20230927084752,0,0,0
,5733,6149,1782,1993,39,0,8,7,0,294,20230927084752,0,0,0
,5736,6149,1783,1994,40,0,8,7,0,294,20230927084752,0,0,0
,5739,6149,1784,1995,41,0,8,7,0,294,20230927084752,0,0,0
,5742,6149,1785,1996,42,0,8,7,0,294,20230927084752,0,0,0
,5745,6149,1786,1997,43,0,8,7,0,294,20230927084752,0,0,0
,5748,6152,1787,1998,44,0,8,7,0,294,20230927084752,0,0,0
,5751,6152,1788,1999,45,0,8,7,0,294,20230927084752,0,0,0
,5752,6152,1789,2000,46,0,8,7,0,294,20230927084752,0,0,0
,5753,6153,1790,2001,47,0,8,7,0,294,20230927084752,0,0,0
,5754,6153,1791,2002,48,0,8,7,0,294,20230927084752,0,0,0
,5755,6153,1792,2003,49,0,8,7,0,294,20230927084752,0,0,0
BB,5756,6153,1792,2004,50,0,8,8,0,294,20230927084752,0,0,0
BB,5758,6167,1792,2005,50,0,8,8,0,294,20230927084752,0,0,0
BB,5760,6181,1792,2006,50,0,8,8,0,294,20230927084752,0,0,0
BB,5762,6195,1792,2007,50,0,8,8,0,294,20230927084752,0,0,0
BB,5764,6209,1792,2008,50,0,8,8,0,294,20230927084752,0,0,0
BB,5766,6223,1792,2009,50,0,8,8,0,294,20230927084752,0,0,0
BB,5768,6237,1792,2010,50,0,8,8,0,294,20230927084752,0,0,0
BB,5770,6251,1792,2011,50,0,8,8,0,294,20230927084752,0,0,0
BB,5772,6265,1792,2012,50,0,8,8,0,294,20230927084752,0,0,0
BB,5774,6279,1792,2013,50,0,8,8,0,294,20230927084752,0,0,0
BB,5776,6293,1792,2014,50,0,8,8,0,294,20230927084752,0,0,0
BB,5778,6307,1792,2015,50,0,8,8,0,294,20230927084752,0,0,0
BB,5780,6321,1792,2016,50,0,8,8,0,294,20230927084752,0,0,0
BB,5782,6335,1792,2017,50,0,8,8,0,294,20230927084752,0,0,0
BB,5784,6349,1792,2018,50,0,8,8,0,294,20230927084752,0,0,0
BB,5786,6363,1792,2019,50,0,8,8,0,294,20230927084752,0,0,0
BB,5788,6377,1792,2020,50,0,8,8,0,294,20230927084752,0,0,0
BB,5790,6391,1792,2021,50,0,8,8,0,294,20230927084752,0,0,0
BB,5792,6405,1792,2022,50,0,8,8,0,294,20230927084752,0,0,0
BB,5794,6419,1792,2023,50,0,8,8,0,294,20230927084752,0,0,0
BB,5796,6433,1792,2024,50,0,8,8,0,294,20230927084752,0,0,0
,5798,6447,1793,2025,0,0,8,8,0,294,20230927084752,0,0,0
,5801,6447,1794,2026,1,0,8,8,0,294,20230927084752,0,0,0
,5804,6447,1795,2027,2,0,8,8,0,294,20230927084752,0,0,0
,5807,6455,1796,2028,3,0,8,8,0,294,20230927084752,0,0,0
,5810,6455,1797,2029,4,0,8,8,0,294,20230927084752,0,0,0
,5813,6455,1798,2030,5,0,8,8,0,294,20230927084752,0,0,0
,5816,6455,1799,2031,6,0,8,8,0,294,20230927084752,0,0,0
,5819,6455,1800,2032,7,0,8,8,0,294,20230927084752,0,0,0
,5822,6455,1801,2033,8,0,8,8,0,294,20230927084752,0,0,0
,5825,6455,1802,2034,9,0,8,8,0,294,20230927084752,0,0,0
,5828,6455,1803,2035,10,0,8,8,0,294,20230927084752,0,0,0
,5831,6455,1804,2036,11,0,8,8,0,294,20230927084752,0,0,0
,5834,6463,1805,2037,12,0,8,8,0,294,20230927084752,0,0,0
,5837,6471,1806,2038,13,0,8,8,0,294,20230927084752,0,0,0
,5840,6474,1807,2039,14,0,8,8,0,294,20230927084752,0,0,0
,5843,6474,1808,2040,15,0,8,8,0,294,20230927084752,0,0,0
,5846,6474,1809,2041,16,0,8,8,0,294,20230927084752,0,0,0
,5849,6474,1810,2042,17,0,8,8,0,294,20230927084752,0,0,0
,5852,6482,1811,2043,18,0,8,8,0,294,20230927084752,0,0,0
,5855,6482,1812,2044,19,0,8,8,0,294,20230927084752,0,0,0
,5858,6490,1813,2045,20,0,8,8,0,294,20230927084752,0,0,0
,5861,6490,1814,2046,21,0,8,8,0,294,20230927084752,0,0,0
,5864,6490,1815,2047,22,0,8,8,0,294,20230927084752,0,0,0
,5867,6493,1816,2048,23,0,8,8,0,294,20230927084752,0,0,0
,5870,6493,1817,2049,24,0,8,8,0,294,20230927084752,0,0,0
,5873,6501,1818,2050,25,0,8,8,0,294,20230927084752,0,0,0
,5876,6501,1819,2051,26,0,8,8,0,294,20230927084752,0,0,0
,5879,6501,1820,2052,27,0,8,8,0,294,20230927084752,0,0,0
,5882,6501,1821,2053,28,0,8,8,0,294,20230927084752,0,0,0
,5885,6501,1822,2054,29,0,8,8,0,294,20230927084752,0,0,0
,5888,6501,1823,2055,30,0,8,8,0,294,20230927084752,0,0,0
,5891,6501,1824,2056,31,0,8,8,0,294,20230927084752,0,0,0
,5894,6504,1825,2057,32,0,8,8,0,294,20230927084752,0,0,0
,5897,6504,1826,2058,33,0,8,8,0,294,20230927084752,0,0,0
,5900,6504,1827,2059,34,0,8,8,0,294,20230927084752,0,0,0
,5903,6504,1828,2060,35,0,8,8,0,294,20230927084752,0,0,0
,5906,6504,1829,2061,36,0,8,8,0,294,20230927084752,0,0,0
,5909,6512,1830,2062,37,0,8,8,0,294,20230927084752,0,0,0
,5912,6512,1831,2063,38,0,8,8,0,294,20230927084752,0,0,0
,5915,6512,1832,2064,39,0,8,8,0,294,20230927084752,0,0,0
,5918,6512,1833,2065,40,0,8,8,0,294,20230927084752,0,0,0
,5921,6520,1834,2066,41,0,8,8,0,294,20230927084752,0,0,0
,5924,6520,1835,2067,42,0,8,8,0,294,20230927084752,0,0,0
,5927,6520,1836,2068,43,0,8,8,0,294,20230927084752,0,0,0
,5930,6528,1837,2069,44,0,8,8,0,294,20230927084752,0,0,0
,5933,6531,1838,2070,45,0,8,8,0,294,20230927084752,0,0,0
,5936,6531,1839,2071,46,0,8,8,0,294,20230927084752,0,0,0
,5939,6531,1840,2072,47,0,8,8,0,294,20230927084752,0,0,0
,5942,6539,1841,2073,48,0,8,8,0,294,20230927084752,0,0,0
,5945,6547,1842,2074,49,0,8,8,0,294,20230927084752,0,0,0
,5948,6547,1843,2075,50,0,8,8,0,294,20230927084752,0,0,0
,5951,6547,1844,2076,51,0,8,8,0,294,20230927084752,0,0,0
,5954,6547,1845,2077,52,0,8,8,0,294,20230927084752,0,0,0
,5957,6555,1846,2078,53,0,8,8,0,294,20230927084752,0,0,0
,5960,6557,1847,2079,54,0,8,8,0,294,20230927084752,0,0,0
,5963,6557,1848,2080,55,0,8,8,0,294,20230927084752,0,0,0
,5966,6557,1849,2081,56,0,8,8,0,294,20230927084752,0,0,0
,5969,6557,1850,2082,57,0,8,8,0,294,20230927084752,0,0,0
,5972,6557,1851,2083,58,0,8,8,0,294,20230927084752,0,0,0
,5975,6557,1852,2084,59,0,8,8,0,294,20230927084752,0,0,0
,5978,6557,1853,2085,60,0,8,8,0,294,20230927084752,0,0,0
,5981,6557,1854,2086,61,0,8,8,0,294,20230927084752,0,0,0
,5984,6557,1855,2087,62,0,8,8,0,294,20230927084752,0,0,0
,5987,6560,1856,2088,63,0,8,8,0,294,20230927084752,0,0,0
,5990,6560,1857,2089,64,0,8,8,0,294,20230927084752,0,0,0
,5993,6560,1858,2090,65,0,8,8,0,294,20230927084752,0,0,0
,5996,6568,1859,2091,66,0,8,8,0,294,20230927084752,0,0,0
,5999,6568,1860,2092,67,0,8,8,0,294,20230927084752,0,0,0
,6002,6576,1861,2093,68,0,8,8,0,294,20230927084752,0,0,0
,6005,6576,1862,2094,69,0,8,8,0,294,20230927084752,0,0,0
