Bonus_history,Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Rotation_(excluding_bonus),No_of_Rotation_(including_bonus),Rotations_Till_bonus,Junk1,No_of_Regular_Bonus,No_of_Big_Bonus,Junk2,Junk3,Junk4,Junk5,Junk6,Junk7
,7708,7244,2449,2655,68,0,10,6,0,294,20230929120523,0,0,0
,7711,7247,2450,2656,69,0,10,6,0,294,20230929120523,0,0,0
,7714,7247,2451,2657,70,0,10,6,0,294,20230929120523,0,0,0
,7717,7247,2452,2658,71,0,10,6,0,294,20230929120523,0,0,0
,7720,7255,2453,2659,72,0,10,6,0,294,20230929120523,0,0,0
,7723,7263,2454,2660,73,0,10,6,0,294,20230929120523,0,0,0
,7726,7263,2455,2661,74,0,10,6,0,294,20230929120523,0,0,0
,7729,7263,2456,2662,75,0,10,6,0,294,20230929120523,0,0,0
,7732,7266,2457,2663,76,0,10,6,0,294,20230929120523,0,0,0
,7735,7274,2458,2664,77,0,10,6,0,294,20230929120523,0,0,0
BB,7736,7274,2458,2665,78,0,10,7,0,294,20230929120523,0,0,0
BB,7738,7288,2458,2666,78,0,10,7,0,294,20230929120523,0,0,0
BB,7740,7302,2458,2667,78,0,10,7,0,294,20230929120523,0,0,0
BB,7742,7316,2458,2668,78,0,10,7,0,294,20230929120523,0,0,0
BB,7744,7330,2458,2669,78,0,10,7,0,294,20230929120523,0,0,0
BB,7746,7344,2458,2670,78,0,10,7,0,294,20230929120523,0,0,0
BB,7748,7358,2458,2671,78,0,10,7,0,294,20230929120523,0,0,0
BB,7750,7372,2458,2672,78,0,10,7,0,294,20230929120523,0,0,0
BB,7752,7386,2458,2673,78,0,10,7,0,294,20230929120523,0,0,0
BB,7754,7400,2458,2674,78,0,10,7,0,294,20230929120523,0,0,0
BB,7756,7414,2458,2675,78,0,10,7,0,294,20230929120523,0,0,0
BB,7758,7428,2458,2676,78,0,10,7,0,294,20230929120523,0,0,0
BB,7760,7442,2458,2677,78,0,10,7,0,294,20230929120523,0,0,0
BB,7762,7456,2458,2678,78,0,10,7,0,294,20230929120523,0,0,0
BB,7764,7470,2458,2679,78,0,10,7,0,294,20230929120523,0,0,0
BB,7766,7484,2458,2680,78,0,10,7,0,294,20230929120523,0,0,0
BB,7768,7498,2458,2681,78,0,10,7,0,294,20230929120523,0,0,0
BB,7770,7512,2458,2682,78,0,10,7,0,294,20230929120523,0,0,0
BB,7772,7526,2458,2683,78,0,10,7,0,294,20230929120523,0,0,0
BB,7774,7540,2458,2684,78,0,10,7,0,294,20230929120523,0,0,0
BB,7776,7554,2458,2685,78,0,10,7,0,294,20230929120523,0,0,0
,7778,7568,2459,2686,0,0,10,7,0,294,20230929120523,0,0,0
,7781,7568,2460,2687,1,0,10,7,0,294,20230929120523,0,0,0
,7784,7571,2461,2688,2,0,10,7,0,294,20230929120523,0,0,0
,7787,7571,2462,2689,3,0,10,7,0,294,20230929120523,0,0,0
,7790,7571,2463,2690,4,0,10,7,0,294,20230929120523,0,0,0
,7793,7571,2464,2691,5,0,10,7,0,294,20230929120523,0,0,0
,7796,7579,2465,2692,6,0,10,7,0,294,20230929120523,0,0,0
,7799,7582,2466,2693,7,0,10,7,0,294,20230929120523,0,0,0
,7802,7582,2467,2694,8,0,10,7,0,294,20230929120523,0,0,0
,7805,7582,2468,2695,9,0,10,7,0,294,20230929120523,0,0,0
,7808,7582,2469,2696,10,0,10,7,0,294,20230929120523,0,0,0
,7811,7590,2470,2697,11,0,10,7,0,294,20230929120523,0,0,0
,7814,7590,2471,2698,12,0,10,7,0,294,20230929120523,0,0,0
,7817,7590,2472,2699,13,0,10,7,0,294,20230929120523,0,0,0
,7820,7590,2473,2700,14,0,10,7,0,294,20230929120523,0,0,0
,7823,7593,2474,2701,15,0,10,7,0,294,20230929120523,0,0,0
,7826,7601,2475,2702,16,0,10,7,0,294,20230929120523,0,0,0
,7829,7609,2476,2703,17,0,10,7,0,294,20230929120523,0,0,0
,7832,7609,2477,2704,18,0,10,7,0,294,20230929120523,0,0,0
,7835,7612,2478,2705,19,0,10,7,0,294,20230929120523,0,0,0
,7838,7612,2479,2706,20,0,10,7,0,294,20230929120523,0,0,0
,7841,7620,2480,2707,21,0,10,7,0,294,20230929120523,0,0,0
,7844,7620,2481,2708,22,0,10,7,0,294,20230929120523,0,0,0
,7847,7620,2482,2709,23,0,10,7,0,294,20230929120523,0,0,0
,7850,7628,2483,2710,24,0,10,7,0,294,20230929120523,0,0,0
,7853,7628,2484,2711,25,0,10,7,0,294,20230929120523,0,0,0
,7856,7636,2485,2712,26,0,10,7,0,294,20230929120523,0,0,0
,7859,7636,2486,2713,27,0,10,7,0,294,20230929120523,0,0,0
,7862,7639,2487,2714,28,0,10,7,0,294,20230929120523,0,0,0
,7865,7642,2488,2715,29,0,10,7,0,294,20230929120523,0,0,0
,7868,7642,2489,2716,30,0,10,7,0,294,20230929120523,0,0,0
,7871,7650,2490,2717,31,0,10,7,0,294,20230929120523,0,0,0
,7874,7650,2491,2718,32,0,10,7,0,294,20230929120523,0,0,0
,7877,7658,2492,2719,33,0,10,7,0,294,20230929120523,0,0,0
,7880,7658,2493,2720,34,0,10,7,0,294,20230929120523,0,0,0
,7883,7666,2494,2721,35,0,10,7,0,294,20230929120523,0,0,0
,7886,7669,2495,2722,36,0,10,7,0,294,20230929120523,0,0,0
,7889,7677,2496,2723,37,0,10,7,0,294,20230929120523,0,0,0
,7892,7685,2497,2724,38,0,10,7,0,294,20230929120523,0,0,0
,7895,7685,2498,2725,39,0,10,7,0,294,20230929120523,0,0,0
,7898,7693,2499,2726,40,0,10,7,0,294,20230929120523,0,0,0
,7901,7693,2500,2727,41,0,10,7,0,294,20230929120523,0,0,0
,7904,7693,2501,2728,42,0,10,7,0,294,20230929120523,0,0,0
,7907,7693,2502,2729,43,0,10,7,0,294,20230929120523,0,0,0
,7910,7693,2503,2730,44,0,10,7,0,294,20230929120523,0,0,0
,7913,7693,2504,2731,45,0,10,7,0,294,20230929120523,0,0,0
,7916,7701,2505,2732,46,0,10,7,0,294,20230929120523,0,0,0
,7919,7701,2506,2733,47,0,10,7,0,294,20230929120523,0,0,0
,7922,7701,2507,2734,48,0,10,7,0,294,20230929120523,0,0,0
,7925,7701,2508,2735,49,0,10,7,0,294,20230929120523,0,0,0
,7928,7701,2509,2736,50,0,10,7,0,294,20230929120523,0,0,0
,7931,7701,2510,2737,51,0,10,7,0,294,20230929120523,0,0,0
,7934,7701,2511,2738,52,0,10,7,0,294,20230929120523,0,0,0
,7937,7701,2512,2739,53,0,10,7,0,294,20230929120523,0,0,0
,7940,7709,2513,2740,54,0,10,7,0,294,20230929120523,0,0,0
,7943,7709,2514,2741,55,0,10,7,0,294,20230929120523,0,0,0
,7946,7709,2515,2742,56,0,10,7,0,294,20230929120523,0,0,0
,7949,7717,2516,2743,57,0,10,7,0,294,20230929120523,0,0,0
,7952,7725,2517,2744,58,0,10,7,0,294,20230929120523,0,0,0
,7955,7733,2518,2745,59,0,10,7,0,294,20230929120523,0,0,0
,7958,7733,2519,2746,60,0,10,7,0,294,20230929120523,0,0,0
,7961,7733,2520,2747,61,0,10,7,0,294,20230929120523,0,0,0
BB,7962,7733,2520,2748,62,0,10,8,0,294,20230929120523,0,0,0
BB,7964,7747,2520,2749,62,0,10,8,0,294,20230929120523,0,0,0
BB,7966,7761,2520,2750,62,0,10,8,0,294,20230929120523,0,0,0
BB,7968,7775,2520,2751,62,0,10,8,0,294,20230929120523,0,0,0
BB,7970,7789,2520,2752,62,0,10,8,0,294,20230929120523,0,0,0
BB,7972,7803,2520,2753,62,0,10,8,0,294,20230929120523,0,0,0
BB,7974,7817,2520,2754,62,0,10,8,0,294,20230929120523,0,0,0
BB,7976,7831,2520,2755,62,0,10,8,0,294,20230929120523,0,0,0
BB,7978,7845,2520,2756,62,0,10,8,0,294,20230929120523,0,0,0
BB,7980,7859,2520,2757,62,0,10,8,0,294,20230929120523,0,0,0
BB,7982,7873,2520,2758,62,0,10,8,0,294,20230929120523,0,0,0
BB,7984,7887,2520,2759,62,0,10,8,0,294,20230929120523,0,0,0
BB,7986,7901,2520,2760,62,0,10,8,0,294,20230929120523,0,0,0
BB,7988,7915,2520,2761,62,0,10,8,0,294,20230929120523,0,0,0
BB,7990,7929,2520,2762,62,0,10,8,0,294,20230929120523,0,0,0
BB,7992,7943,2520,2763,62,0,10,8,0,294,20230929120523,0,0,0
BB,7994,7957,2520,2764,62,0,10,8,0,294,20230929120523,0,0,0
BB,7996,7971,2520,2765,62,0,10,8,0,294,20230929120523,0,0,0
BB,7998,7985,2520,2766,62,0,10,8,0,294,20230929120523,0,0,0
BB,8000,7999,2520,2767,62,0,10,8,0,294,20230929120523,0,0,0
BB,8002,8013,2520,2768,62,0,10,8,0,294,20230929120523,0,0,0
,8004,8027,2521,2769,0,0,10,8,0,294,20230929120523,0,0,0
,8007,8030,2522,2770,1,0,10,8,0,294,20230929120523,0,0,0
,8010,8038,2523,2771,2,0,10,8,0,294,20230929120523,0,0,0
,8013,8038,2524,2772,3,0,10,8,0,294,20230929120523,0,0,0
,8016,8038,2525,2773,4,0,10,8,0,294,20230929120523,0,0,0
,8019,8038,2526,2774,5,0,10,8,0,294,20230929120523,0,0,0
,8022,8038,2527,2775,6,0,10,8,0,294,20230929120523,0,0,0
,8025,8038,2528,2776,7,0,10,8,0,294,20230929120523,0,0,0
,8028,8046,2529,2777,8,0,10,8,0,294,20230929120523,0,0,0
,8031,8046,2530,2778,9,0,10,8,0,294,20230929120523,0,0,0
,8034,8046,2531,2779,10,0,10,8,0,294,20230929120523,0,0,0
,8037,8046,2532,2780,11,0,10,8,0,294,20230929120523,0,0,0
,8040,8046,2533,2781,12,0,10,8,0,294,20230929120523,0,0,0
,8043,8046,2534,2782,13,0,10,8,0,294,20230929120523,0,0,0
,8046,8054,2535,2783,14,0,10,8,0,294,20230929120523,0,0,0
,8049,8062,2536,2784,15,0,10,8,0,294,20230929120523,0,0,0
,8052,8062,2537,2785,16,0,10,8,0,294,20230929120523,0,0,0
,8055,8062,2538,2786,17,0,10,8,0,294,20230929120523,0,0,0
,8058,8062,2539,2787,18,0,10,8,0,294,20230929120523,0,0,0
,8061,8070,2540,2788,19,0,10,8,0,294,20230929120523,0,0,0
,8064,8070,2541,2789,20,0,10,8,0,294,20230929120523,0,0,0
,8067,8070,2542,2790,21,0,10,8,0,294,20230929120523,0,0,0
,8070,8073,2543,2791,22,0,10,8,0,294,20230929120523,0,0,0
,8073,8081,2544,2792,23,0,10,8,0,294,20230929120523,0,0,0
,8076,8081,2545,2793,24,0,10,8,0,294,20230929120523,0,0,0
,8079,8081,2546,2794,25,0,10,8,0,294,20230929120523,0,0,0
,8082,8084,2547,2795,26,0,10,8,0,294,20230929120523,0,0,0
,8085,8084,2548,2796,27,0,10,8,0,294,20230929120523,0,0,0
,8088,8084,2549,2797,28,0,10,8,0,294,20230929120523,0,0,0
,8091,8084,2550,2798,29,0,10,8,0,294,20230929120523,0,0,0
,8094,8087,2551,2799,30,0,10,8,0,294,20230929120523,0,0,0
,8097,8087,2552,2800,31,0,10,8,0,294,20230929120523,0,0,0
,8100,8087,2553,2801,32,0,10,8,0,294,20230929120523,0,0,0
,8103,8090,2554,2802,33,0,10,8,0,294,20230929120523,0,0,0
,8106,8090,2555,2803,34,0,10,8,0,294,20230929120523,0,0,0
,8109,8090,2556,2804,35,0,10,8,0,294,20230929120523,0,0,0
,8112,8090,2557,2805,36,0,10,8,0,294,20230929120523,0,0,0
,8115,8090,2558,2806,37,0,10,8,0,294,20230929120523,0,0,0
,8118,8090,2559,2807,38,0,10,8,0,294,20230929120523,0,0,0
,8121,8090,2560,2808,39,0,10,8,0,294,20230929120523,0,0,0
,8124,8093,2561,2809,40,0,10,8,0,294,20230929120523,0,0,0
,8127,8093,2562,2810,41,0,10,8,0,294,20230929120523,0,0,0
,8130,8093,2563,2811,42,0,10,8,0,294,20230929120523,0,0,0
,8133,8093,2564,2812,43,0,10,8,0,294,20230929120523,0,0,0
,8136,8093,2565,2813,44,0,10,8,0,294,20230929120523,0,0,0
,8139,8101,2566,2814,45,0,10,8,0,294,20230929120523,0,0,0
,8142,8101,2567,2815,46,0,10,8,0,294,20230929120523,0,0,0
,8145,8101,2568,2816,47,0,10,8,0,294,20230929120523,0,0,0
,8148,8101,2569,2817,48,0,10,8,0,294,20230929120523,0,0,0
,8151,8101,2570,2818,49,0,10,8,0,294,20230929120523,0,0,0
,8154,8101,2571,2819,50,0,10,8,0,294,20230929120523,0,0,0
,8157,8101,2572,2820,51,0,10,8,0,294,20230929120523,0,0,0
,8160,8101,2573,2821,52,0,10,8,0,294,20230929120523,0,0,0
,8163,8101,2574,2822,53,0,10,8,0,294,20230929120523,0,0,0
,8166,8109,2575,2823,54,0,10,8,0,294,20230929120523,0,0,0
,8169,8109,2576,2824,55,0,10,8,0,294,20230929120523,0,0,0
,8172,8112,2577,2825,56,0,10,8,0,294,20230929120523,0,0,0
,8175,8112,2578,2826,57,0,10,8,0,294,20230929120523,0,0,0
,8178,8112,2579,2827,58,0,10,8,0,294,20230929120523,0,0,0
,8181,8112,2580,2828,59,0,10,8,0,294,20230929120523,0,0,0
,8184,8112,2581,2829,60,0,10,8,0,294,20230929120523,0,0,0
,8187,8112,2582,2830,61,0,10,8,0,294,20230929120523,0,0,0
,8190,8120,2583,2831,62,0,10,8,0,294,20230929120523,0,0,0
,8193,8120,2584,2832,63,0,10,8,0,294,20230929120523,0,0,0
,8196,8123,2585,2833,64,0,10,8,0,294,20230929120523,0,0,0
,8199,8123,2586,2834,65,0,10,8,0,294,20230929120523,0,0,0
,8202,8123,2587,2835,66,0,10,8,0,294,20230929120523,0,0,0
,8205,8123,2588,2836,67,0,10,8,0,294,20230929120523,0,0,0
,8208,8123,2589,2837,68,0,10,8,0,294,20230929120523,0,0,0
,8211,8123,2590,2838,69,0,10,8,0,294,20230929120523,0,0,0
,8214,8131,2591,2839,70,0,10,8,0,294,20230929120523,0,0,0
,8217,8134,2592,2840,71,0,10,8,0,294,20230929120523,0,0,0
,8220,8142,2593,2841,72,0,10,8,0,294,20230929120523,0,0,0
,8223,8142,2594,2842,73,0,10,8,0,294,20230929120523,0,0,0
,8226,8142,2595,2843,74,0,10,8,0,294,20230929120523,0,0,0
,8229,8142,2596,2844,75,0,10,8,0,294,20230929120523,0,0,0
,8232,8145,2597,2845,76,0,10,8,0,294,20230929120523,0,0,0
,8235,8145,2598,2846,77,0,10,8,0,294,20230929120523,0,0,0
,8238,8153,2599,2847,78,0,10,8,0,294,20230929120523,0,0,0
,8241,8156,2600,2848,79,0,10,8,0,294,20230929120523,0,0,0
,8244,8156,2601,2849,80,0,10,8,0,294,20230929120523,0,0,0
,8247,8156,2602,2850,81,0,10,8,0,294,20230929120523,0,0,0
,8250,8156,2603,2851,82,0,10,8,0,294,20230929120523,0,0,0
,8253,8164,2604,2852,83,0,10,8,0,294,20230929120523,0,0,0
,8256,8172,2605,2853,84,0,10,8,0,294,20230929120523,0,0,0
,8259,8172,2606,2854,85,0,10,8,0,294,20230929120523,0,0,0
,8262,8180,2607,2855,86,0,10,8,0,294,20230929120523,0,0,0
,8263,8181,2608,2856,87,0,10,8,0,294,20230929120523,0,0,0
BB,8264,8181,2608,2857,88,0,10,9,0,294,20230929120523,0,0,0
BB,8266,8195,2608,2858,88,0,10,9,0,294,20230929120523,0,0,0
BB,8268,8209,2608,2859,88,0,10,9,0,294,20230929120523,0,0,0
BB,8270,8223,2608,2860,88,0,10,9,0,294,20230929120523,0,0,0
BB,8272,8237,2608,2861,88,0,10,9,0,294,20230929120523,0,0,0
BB,8274,8251,2608,2862,88,0,10,9,0,294,20230929120523,0,0,0
BB,8276,8265,2608,2863,88,0,10,9,0,294,20230929120523,0,0,0
BB,8278,8279,2608,2864,88,0,10,9,0,294,20230929120523,0,0,0
BB,8280,8293,2608,2865,88,0,10,9,0,294,20230929120523,0,0,0
BB,8282,8307,2608,2866,88,0,10,9,0,294,20230929120523,0,0,0
BB,8284,8321,2608,2867,88,0,10,9,0,294,20230929120523,0,0,0
BB,8286,8335,2608,2868,88,0,10,9,0,294,20230929120523,0,0,0
BB,8288,8349,2608,2869,88,0,10,9,0,294,20230929120523,0,0,0
BB,8290,8363,2608,2870,88,0,10,9,0,294,20230929120523,0,0,0
BB,8292,8377,2608,2871,88,0,10,9,0,294,20230929120523,0,0,0
BB,8294,8391,2608,2872,88,0,10,9,0,294,20230929120523,0,0,0
BB,8296,8405,2608,2873,88,0,10,9,0,294,20230929120523,0,0,0
BB,8298,8419,2608,2874,88,0,10,9,0,294,20230929120523,0,0,0
BB,8300,8433,2608,2875,88,0,10,9,0,294,20230929120523,0,0,0
BB,8302,8447,2608,2876,88,0,10,9,0,294,20230929120523,0,0,0
BB,8304,8461,2608,2877,88,0,10,9,0,294,20230929120523,0,0,0
,8306,8475,2609,2878,0,0,10,9,0,294,20230929120523,0,0,0
,8309,8478,2610,2879,1,0,10,9,0,294,20230929120523,0,0,0
,8312,8478,2611,2880,2,0,10,9,0,294,20230929120523,0,0,0
,8315,8478,2612,2881,3,0,10,9,0,294,20230929120523,0,0,0
,8318,8481,2613,2882,4,0,10,9,0,294,20230929120523,0,0,0
,8321,8481,2614,2883,5,0,10,9,0,294,20230929120523,0,0,0
,8324,8481,2615,2884,6,0,10,9,0,294,20230929120523,0,0,0
,8327,8484,2616,2885,7,0,10,9,0,294,20230929120523,0,0,0
,8330,8487,2617,2886,8,0,10,9,0,294,20230929120523,0,0,0
,8333,8487,2618,2887,9,0,10,9,0,294,20230929120523,0,0,0
,8336,8489,2619,2888,10,0,10,9,0,294,20230929120523,0,0,0
,8339,8489,2620,2889,11,0,10,9,0,294,20230929120523,0,0,0
,8342,8489,2621,2890,12,0,10,9,0,294,20230929120523,0,0,0
,8345,8492,2622,2891,13,0,10,9,0,294,20230929120523,0,0,0
,8348,8492,2623,2892,14,0,10,9,0,294,20230929120523,0,0,0
,8351,8495,2624,2893,15,0,10,9,0,294,20230929120523,0,0,0
,8354,8495,2625,2894,16,0,10,9,0,294,20230929120523,0,0,0
,8357,8503,2626,2895,17,0,10,9,0,294,20230929120523,0,0,0
,8360,8503,2627,2896,18,0,10,9,0,294,20230929120523,0,0,0
,8363,8503,2628,2897,19,0,10,9,0,294,20230929120523,0,0,0
,8366,8503,2629,2898,20,0,10,9,0,294,20230929120523,0,0,0
,8369,8511,2630,2899,21,0,10,9,0,294,20230929120523,0,0,0
,8372,8519,2631,2900,22,0,10,9,0,294,20230929120523,0,0,0
,8375,8519,2632,2901,23,0,10,9,0,294,20230929120523,0,0,0
,8378,8527,2633,2902,24,0,10,9,0,294,20230929120523,0,0,0
,8381,8527,2634,2903,25,0,10,9,0,294,20230929120523,0,0,0
,8384,8527,2635,2904,26,0,10,9,0,294,20230929120523,0,0,0
,8387,8527,2636,2905,27,0,10,9,0,294,20230929120523,0,0,0
,8390,8530,2637,2906,28,0,10,9,0,294,20230929120523,0,0,0
,8393,8530,2638,2907,29,0,10,9,0,294,20230929120523,0,0,0
,8396,8530,2639,2908,30,0,10,9,0,294,20230929120523,0,0,0
,8399,8530,2640,2909,31,0,10,9,0,294,20230929120523,0,0,0
,8402,8530,2641,2910,32,0,10,9,0,294,20230929120523,0,0,0
,8405,8538,2642,2911,33,0,10,9,0,294,20230929120523,0,0,0
,8408,8538,2643,2912,34,0,10,9,0,294,20230929120523,0,0,0
,8411,8538,2644,2913,35,0,10,9,0,294,20230929120523,0,0,0
,8414,8546,2645,2914,36,0,10,9,0,294,20230929120523,0,0,0
,8417,8549,2646,2915,37,0,10,9,0,294,20230929120523,0,0,0
,8420,8549,2647,2916,38,0,10,9,0,294,20230929120523,0,0,0
,8423,8552,2648,2917,39,0,10,9,0,294,20230929120523,0,0,0
,8426,8552,2649,2918,40,0,10,9,0,294,20230929120523,0,0,0
,8429,8552,2650,2919,41,0,10,9,0,294,20230929120523,0,0,0
,8432,8560,2651,2920,42,0,10,9,0,294,20230929120523,0,0,0
,8435,8563,2652,2921,43,0,10,9,0,294,20230929120523,0,0,0
,8438,8563,2653,2922,44,0,10,9,0,294,20230929120523,0,0,0
,8441,8563,2654,2923,45,0,10,9,0,294,20230929120523,0,0,0
,8444,8563,2655,2924,46,0,10,9,0,294,20230929120523,0,0,0
,8447,8563,2656,2925,47,0,10,9,0,294,20230929120523,0,0,0
,8450,8563,2657,2926,48,0,10,9,0,294,20230929120523,0,0,0
,8453,8563,2658,2927,49,0,10,9,0,294,20230929120523,0,0,0
,8456,8563,2659,2928,50,0,10,9,0,294,20230929120523,0,0,0
,8459,8563,2660,2929,51,0,10,9,0,294,20230929120523,0,0,0
,8462,8563,2661,2930,52,0,10,9,0,294,20230929120523,0,0,0
,8465,8563,2662,2931,53,0,10,9,0,294,20230929120523,0,0,0
,8468,8571,2663,2932,54,0,10,9,0,294,20230929120523,0,0,0
,8471,8571,2664,2933,55,0,10,9,0,294,20230929120523,0,0,0
,8474,8571,2664,2933,56,0,10,9,0,294,20230929120523,0,0,0
,8474,8571,2665,2934,56,0,10,9,0,294,20231003125215,0,0,0
,8477,8571,2666,2935,57,0,10,9,0,294,20231003125215,0,0,0
,8480,8579,2667,2936,58,0,10,9,0,294,20231003125215,0,0,0
,8483,8579,2668,2937,59,0,10,9,0,294,20231003125215,0,0,0
,8486,8579,2669,2938,60,0,10,9,0,294,20231003125215,0,0,0
,8489,8579,2670,2939,61,0,10,9,0,294,20231003125215,0,0,0
,8492,8579,2671,2940,62,0,10,9,0,294,20231003125215,0,0,0
,8495,8587,2672,2941,63,0,10,9,0,294,20231003125215,0,0,0
,8498,8587,2673,2942,64,0,10,9,0,294,20231003125215,0,0,0
,8501,8590,2674,2943,65,0,10,9,0,294,20231003125215,0,0,0
,8504,8590,2675,2944,66,0,10,9,0,294,20231003125215,0,0,0
,8507,8590,2676,2945,67,0,10,9,0,294,20231003125215,0,0,0
,8510,8590,2677,2946,68,0,10,9,0,294,20231003125215,0,0,0
,8513,8598,2678,2947,69,0,10,9,0,294,20231003125215,0,0,0
,8516,8598,2679,2948,70,0,10,9,0,294,20231003125215,0,0,0
,8519,8601,2680,2949,71,0,10,9,0,294,20231003125215,0,0,0
,8522,8609,2681,2950,72,0,10,9,0,294,20231003125215,0,0,0
,8525,8609,2682,2951,73,0,10,9,0,294,20231003125215,0,0,0
,8528,8612,2683,2952,74,0,10,9,0,294,20231003125215,0,0,0
,8531,8612,2684,2953,75,0,10,9,0,294,20231003125215,0,0,0
,8534,8612,2685,2954,76,0,10,9,0,294,20231003125215,0,0,0
,8537,8612,2686,2955,77,0,10,9,0,294,20231003125215,0,0,0
,8540,8612,2687,2956,78,0,10,9,0,294,20231003125215,0,0,0
,8543,8612,2688,2957,79,0,10,9,0,294,20231003125215,0,0,0
,8546,8612,2689,2958,80,0,10,9,0,294,20231003125215,0,0,0
,8549,8612,2690,2959,81,0,10,9,0,294,20231003125215,0,0,0
,8552,8620,2691,2960,82,0,10,9,0,294,20231003125215,0,0,0
,8555,8620,2692,2961,83,0,10,9,0,294,20231003125215,0,0,0
,8558,8623,2693,2962,84,0,10,9,0,294,20231003125215,0,0,0
,8561,8626,2694,2963,85,0,10,9,0,294,20231003125215,0,0,0
,8564,8626,2695,2964,86,0,10,9,0,294,20231003125215,0,0,0
,8567,8634,2696,2965,87,0,10,9,0,294,20231003125215,0,0,0
,8570,8637,2697,2966,88,0,10,9,0,294,20231003125215,0,0,0
,8573,8637,2698,2967,89,0,10,9,0,294,20231003125215,0,0,0
,8576,8637,2699,2968,90,0,10,9,0,294,20231003125215,0,0,0
,8579,8637,2700,2969,91,0,10,9,0,294,20231003125215,0,0,0
,8582,8637,2701,2970,92,0,10,9,0,294,20231003125215,0,0,0
,8585,8637,2702,2971,93,0,10,9,0,294,20231003125215,0,0,0
,8588,8637,2703,2972,94,0,10,9,0,294,20231003125215,0,0,0
,8591,8637,2704,2973,95,0,10,9,0,294,20231003125215,0,0,0
,8594,8639,2705,2974,96,0,10,9,0,294,20231003125215,0,0,0
,8597,8639,2706,2975,97,0,10,9,0,294,20231003125215,0,0,0
,8600,8647,2707,2976,98,0,10,9,0,294,20231003125215,0,0,0
,8603,8650,2708,2977,99,0,10,9,0,294,20231003125215,0,0,0
,8606,8650,2709,2978,100,0,10,9,0,294,20231003125215,0,0,0
,8609,8653,2710,2979,101,0,10,9,0,294,20231003125215,0,0,0
,8612,8653,2711,2980,102,0,10,9,0,294,20231003125215,0,0,0
,8615,8653,2712,2981,103,0,10,9,0,294,20231003125215,0,0,0
,8618,8653,2713,2982,104,0,10,9,0,294,20231003125215,0,0,0
,8621,8656,2714,2983,105,0,10,9,0,294,20231003125215,0,0,0
,8624,8656,2715,2984,106,0,10,9,0,294,20231003125215,0,0,0
,8627,8656,2716,2985,107,0,10,9,0,294,20231003125215,0,0,0
,8630,8664,2717,2986,108,0,10,9,0,294,20231003125215,0,0,0
,8633,8667,2718,2987,109,0,10,9,0,294,20231003125215,0,0,0
,8636,8667,2719,2988,110,0,10,9,0,294,20231003125215,0,0,0
,8639,8667,2720,2989,111,0,10,9,0,294,20231003125215,0,0,0
,8642,8675,2721,2990,112,0,10,9,0,294,20231003125215,0,0,0
,8645,8683,2722,2991,113,0,10,9,0,294,20231003125215,0,0,0
,8648,8683,2723,2992,114,0,10,9,0,294,20231003125215,0,0,0
,8651,8683,2724,2993,115,0,10,9,0,294,20231003125215,0,0,0
,8654,8683,2725,2994,116,0,10,9,0,294,20231003125215,0,0,0
,8657,8683,2726,2995,117,0,10,9,0,294,20231003125215,0,0,0
,8660,8683,2727,2996,118,0,10,9,0,294,20231003125215,0,0,0
,8663,8691,2728,2997,119,0,10,9,0,294,20231003125215,0,0,0
,8666,8699,2729,2998,120,0,10,9,0,294,20231003125215,0,0,0
,8669,8707,2730,2999,121,0,10,9,0,294,20231003125215,0,0,0
,8672,8707,2731,3000,122,0,10,9,0,294,20231003125215,0,0,0
,8675,8715,2732,3001,123,0,10,9,0,294,20231003125215,0,0,0
BB,8676,8715,2732,3002,124,0,10,10,0,294,20231003125215,0,0,0
BB,8678,8729,2732,3003,124,0,10,10,0,294,20231003125215,0,0,0
BB,8680,8743,2732,3004,124,0,10,10,0,294,20231003125215,0,0,0
BB,8682,8757,2732,3005,124,0,10,10,0,294,20231003125215,0,0,0
BB,8684,8771,2732,3006,124,0,10,10,0,294,20231003125215,0,0,0
BB,8686,8785,2732,3007,124,0,10,10,0,294,20231003125215,0,0,0
BB,8688,8799,2732,3008,124,0,10,10,0,294,20231003125215,0,0,0
BB,8690,8813,2732,3009,124,0,10,10,0,294,20231003125215,0,0,0
BB,8692,8827,2732,3010,124,0,10,10,0,294,20231003125215,0,0,0
BB,8694,8841,2732,3011,124,0,10,10,0,294,20231003125215,0,0,0
BB,8696,8855,2732,3012,124,0,10,10,0,294,20231003125215,0,0,0
BB,8698,8869,2732,3013,124,0,10,10,0,294,20231003125215,0,0,0
BB,8700,8883,2732,3014,124,0,10,10,0,294,20231003125215,0,0,0
BB,8702,8897,2732,3015,124,0,10,10,0,294,20231003125215,0,0,0
BB,8704,8911,2732,3016,124,0,10,10,0,294,20231003125215,0,0,0
BB,8706,8925,2732,3017,124,0,10,10,0,294,20231003125215,0,0,0
BB,8708,8939,2732,3018,124,0,10,10,0,294,20231003125215,0,0,0
BB,8710,8953,2732,3019,124,0,10,10,0,294,20231003125215,0,0,0
BB,8712,8967,2732,3020,124,0,10,10,0,294,20231003125215,0,0,0
BB,8714,8981,2732,3021,124,0,10,10,0,294,20231003125215,0,0,0
BB,8716,8995,2732,3022,124,0,10,10,0,294,20231003125215,0,0,0
