"店舗コード","企業名","店舗名","機番号","備考","売上集計日","売上連番","売上時間","削除フラグ","チケット種類","購入方法","電子マネー","売上金額","品目名","グループ名","枚数","税率"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16845","2022-10-04 19:40:48","通常売上","通常券","店内／現金","","880","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16846","2022-10-04 19:40:48","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16847","2022-10-04 19:44:31","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16848","2022-10-04 19:44:31","通常売上","複数券","店内／現金","","250","バターご飯","ご飯もの","3","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16849","2022-10-04 19:45:38","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16850","2022-10-04 19:45:38","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16851","2022-10-04 19:46:01","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16852","2022-10-04 20:17:26","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16853","2022-10-04 20:19:00","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16854","2022-10-04 20:19:00","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16855","2022-10-04 20:20:18","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16856","2022-10-04 20:20:18","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16857","2022-10-04 20:21:37","通常売上","通常券","店内／現金","","950","タイそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16858","2022-10-04 20:21:37","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16859","2022-10-04 20:36:02","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16860","2022-10-04 20:36:02","通常売上","通常券","店内／現金","","200","ウーロン茶","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16861","2022-10-04 21:00:51","通常売上","通常券","店内／現金","","250","鶏めし","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16862","2022-10-04 21:02:16","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16863","2022-10-04 21:03:58","通常売上","通常券","店内／現金","","950","タイそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16864","2022-10-04 21:04:05","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16865","2022-10-04 21:20:13","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16866","2022-10-04 21:32:11","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16867","2022-10-04 21:44:14","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16868","2022-10-04 21:44:14","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16869","2022-10-04 21:51:04","通常売上","通常券","店内／現金","","350","ももご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16870","2022-10-04 21:51:04","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16871","2022-10-04 21:54:38","通常売上","通常券","店内／現金","","880","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16872","2022-10-04 21:54:38","通常売上","通常券","店内／現金","","390","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16873","2022-10-04 21:56:25","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16874","2022-10-04 21:56:25","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16875","2022-10-04 21:56:25","通常売上","通常券","店内／現金","","350","レモン酎ハイ","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16876","2022-10-04 22:12:16","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-04","16877","2022-10-04 22:12:16","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16878","2022-10-05 11:33:45","通常売上","通常券","店内／現金","","930","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16879","2022-10-05 11:40:34","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16880","2022-10-05 11:40:34","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16881","2022-10-05 11:42:13","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16882","2022-10-05 11:42:13","通常売上","通常券","店内／現金","","200","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16883","2022-10-05 11:47:19","通常売上","通常券","店内／現金","","930","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16884","2022-10-05 11:47:19","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16885","2022-10-05 11:47:19","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16886","2022-10-05 11:47:19","通常売上","通常券","店内／現金","","150","ご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16887","2022-10-05 11:54:42","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16888","2022-10-05 11:54:42","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16889","2022-10-05 11:55:04","通常売上","通常券","店内／現金","","950","タイそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16890","2022-10-05 12:01:33","通常売上","通常券","店内／現金","","950","タイそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16891","2022-10-05 12:02:16","通常売上","通常券","店内／現金","","880","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16892","2022-10-05 12:13:27","通常売上","通常券","店内／現金","","880","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16893","2022-10-05 12:13:27","通常売上","通常券","店内／現金","","200","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16894","2022-10-05 12:13:58","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16895","2022-10-05 12:16:07","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16896","2022-10-05 12:16:07","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16897","2022-10-05 12:16:14","通常売上","通常券","店内／現金","","150","とり天","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16898","2022-10-05 12:21:38","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16899","2022-10-05 12:21:38","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16900","2022-10-05 12:22:18","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16901","2022-10-05 12:22:18","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16902","2022-10-05 12:34:22","通常売上","通常券","店内／現金","","150","ご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16903","2022-10-05 12:34:22","通常売上","通常券","店内／現金","","70","まぜそば〆ご飯","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16904","2022-10-05 12:37:50","通常売上","複数券","店内／現金","","830","鶏そば","ラーメン","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-10-05","16905","2022-10-05 12:39:37","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
